# BLASTN 2.12.0+
# Query: ZFX from HM757100
# Database: ./Mico_database/Mico_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 538 hits found
ZFX	Mico_munduruku_RCA37	80.645	62	12	0	529	590	6483	6422	3.48e-09	59.0
ZFX	Mico_munduruku_RCA37	79.688	64	13	0	308	371	29846	29909	1.21e-08	58.1
ZFX	Mico_munduruku_RCA37	77.419	62	14	0	529	590	196178	196117	1.80e-06	50.0
ZFX	Mico_munduruku_RCA37	68.382	136	42	1	448	583	21878	22012	6.29e-06	49.1
ZFX	Mico_munduruku_RCA37	78.571	56	12	0	372	427	94553	94608	6.29e-06	48.2
ZFX	Mico_munduruku_RCA37	78.462	65	12	2	283	345	119415	119351	6.29e-06	48.2
ZFX	Mico_munduruku_RCA37	77.419	62	13	1	366	427	88861	88921	2.19e-05	46.4
ZFX	Mico_munduruku_RCA37	75.806	62	15	0	529	590	21004	20943	7.66e-05	45.5
ZFX	Mico_munduruku_RCA37	82.609	46	7	1	546	590	27010	27055	7.66e-05	44.6
ZFX	Mico_munduruku_RCA37	73.684	76	19	1	516	591	180347	180421	7.66e-05	44.6
ZFX	Mico_munduruku_RCA37	82.927	41	7	0	550	590	21845	21885	2.67e-04	43.7
ZFX	Mico_munduruku_RCA37	90.323	31	3	0	543	573	244867	244897	2.67e-04	43.7
ZFX	Mico_munduruku_RCA37	100.000	23	0	0	550	572	121263	121285	2.67e-04	42.8
ZFX	Mico_munduruku_RCA37	74.194	62	16	0	529	590	193424	193363	0.001	41.0
ZFX	Mico_munduruku_RCA37	72.727	66	18	0	366	431	108524	108589	0.003	39.2
ZFX	Mico_munduruku_RCA37	76.596	47	11	0	398	444	4637	4683	0.040	36.5
ZFX	Mico_munduruku_RCA37	74.510	51	13	0	395	445	205363	205313	0.14	34.6
ZFX	Mico_munduruku_RCA37	78.947	38	8	0	296	333	137136	137099	0.14	33.7
ZFX	Mico_munduruku_RCA37	77.500	40	9	0	551	590	144006	144045	0.48	32.8
ZFX	Mico_munduruku_RCA37	71.667	60	17	0	386	445	144110	144169	0.48	32.8
ZFX	Mico_munduruku_RCA37	83.333	30	5	0	398	427	294894	294923	0.48	32.8
ZFX	Mico_munduruku_RCA37	90.909	22	2	0	312	333	123712	123733	0.48	31.9
ZFX	Mico_munduruku_RCA37	70.968	62	18	0	529	590	210236	210175	0.48	31.9
ZFX	Mico_munduruku_RCA37	100.000	17	0	0	317	333	256945	256961	0.48	31.9
ZFX	Mico_munduruku_RCA37	68.675	83	24	1	508	590	79945	80025	1.7	31.0
ZFX	Mico_munduruku_RCA37	76.923	39	9	0	295	333	229875	229913	1.7	31.0
ZFX	Mico_munduruku_RCA37	80.645	31	6	0	415	445	6336	6306	1.7	30.1
ZFX	Mico_munduruku_RCA37	91.304	23	1	1	392	413	69372	69350	1.7	30.1
ZFX	Mico_munduruku_RCA37	80.645	31	6	0	398	428	90848	90878	1.7	30.1
ZFX	Mico_munduruku_RCA37	72.549	51	14	0	398	448	109195	109245	1.7	30.1
ZFX	Mico_munduruku_RCA37	77.143	35	8	0	529	563	156938	156904	5.9	28.3
ZFX	Mico_munduruku_RCA37	80.000	30	6	0	561	590	174974	175003	5.9	28.3
ZFX	Mico_munduruku_RCA37	80.000	30	6	0	398	427	210099	210070	5.9	28.3
ZFX	Mico_munduruku_RCA37	80.000	30	6	0	398	427	214201	214230	5.9	28.3
ZFX	Mico_intermedius_FES26	79.286	280	53	3	295	573	229388	229663	2.19e-62	235
ZFX	Mico_intermedius_FES26	79.508	244	49	1	340	583	274516	274758	7.15e-56	214
ZFX	Mico_intermedius_FES26	77.032	283	61	3	296	577	19984	19705	3.04e-54	208
ZFX	Mico_intermedius_FES26	78.346	254	53	2	340	592	17460	17712	1.29e-52	204
ZFX	Mico_intermedius_FES26	78.750	240	50	1	334	573	28464	28702	1.58e-51	200
ZFX	Mico_intermedius_FES26	82.564	195	34	0	389	583	278670	278476	1.58e-51	199
ZFX	Mico_intermedius_FES26	79.060	234	48	1	330	562	104113	103880	5.50e-51	198
ZFX	Mico_intermedius_FES26	77.966	236	51	1	340	574	85944	86179	2.85e-48	188
ZFX	Mico_intermedius_FES26	78.846	208	43	1	296	502	175385	175178	6.28e-44	174
ZFX	Mico_intermedius_FES26	75.325	231	48	2	356	586	231296	231517	1.38e-39	159
ZFX	Mico_intermedius_FES26	76.190	210	34	3	380	576	38833	38627	5.88e-38	155
ZFX	Mico_intermedius_FES26	75.771	227	49	4	325	549	73480	73258	2.50e-36	150
ZFX	Mico_intermedius_FES26	74.262	237	57	2	347	581	112131	112365	2.50e-36	150
ZFX	Mico_intermedius_FES26	85.271	129	19	0	447	575	195504	195632	8.72e-36	148
ZFX	Mico_intermedius_FES26	74.380	242	55	4	340	579	232249	232485	3.04e-35	146
ZFX	Mico_intermedius_FES26	73.606	269	59	7	287	547	79724	79460	3.04e-35	145
ZFX	Mico_intermedius_FES26	78.462	195	30	7	380	569	194860	194673	3.71e-34	142
ZFX	Mico_intermedius_FES26	85.156	128	18	1	448	575	263825	263951	3.71e-34	142
ZFX	Mico_intermedius_FES26	85.950	121	16	1	444	563	175791	175911	4.52e-33	139
ZFX	Mico_intermedius_FES26	73.707	232	43	7	352	573	277047	277270	2.34e-30	129
ZFX	Mico_intermedius_FES26	74.719	178	44	1	337	513	196000	195823	1.48e-26	117
ZFX	Mico_intermedius_FES26	82.456	114	19	1	461	574	26205	26317	1.80e-25	113
ZFX	Mico_intermedius_FES26	70.107	281	71	7	298	572	267314	267041	2.19e-24	109
ZFX	Mico_intermedius_FES26	73.333	195	35	6	393	584	254199	254019	2.67e-23	106
ZFX	Mico_intermedius_FES26	70.435	230	45	6	356	573	115332	115550	3.25e-22	103
ZFX	Mico_intermedius_FES26	78.571	140	19	6	448	583	78472	78604	1.14e-21	101
ZFX	Mico_intermedius_FES26	77.612	134	27	2	442	575	139989	140119	1.14e-21	101
ZFX	Mico_intermedius_FES26	80.952	105	20	0	475	579	60748	60852	1.14e-21	100
ZFX	Mico_intermedius_FES26	70.833	240	57	7	348	578	108277	108512	3.96e-21	98.7
ZFX	Mico_intermedius_FES26	69.068	236	53	4	317	547	160800	160580	1.38e-20	97.8
ZFX	Mico_intermedius_FES26	68.067	238	43	5	348	573	93063	93279	4.83e-20	95.1
ZFX	Mico_intermedius_FES26	79.310	116	22	2	458	573	235149	235262	4.83e-20	95.1
ZFX	Mico_intermedius_FES26	76.712	146	28	5	449	591	281618	281760	1.69e-19	94.2
ZFX	Mico_intermedius_FES26	79.048	105	22	0	470	574	97650	97754	5.88e-19	91.5
ZFX	Mico_intermedius_FES26	79.817	109	20	2	470	577	233201	233308	5.88e-19	91.5
ZFX	Mico_intermedius_FES26	69.196	224	60	3	295	511	243403	243624	7.17e-18	88.7
ZFX	Mico_intermedius_FES26	78.571	98	21	0	448	545	185584	185487	3.05e-16	83.3
ZFX	Mico_intermedius_FES26	72.297	148	37	1	441	584	114045	114192	3.05e-16	82.4
ZFX	Mico_intermedius_FES26	73.427	143	35	3	453	594	79900	80040	1.30e-14	77.0
ZFX	Mico_intermedius_FES26	76.699	103	21	1	470	572	201318	201417	1.30e-14	77.0
ZFX	Mico_intermedius_FES26	73.810	126	32	1	296	421	119432	119556	4.52e-14	76.1
ZFX	Mico_intermedius_FES26	79.268	82	17	0	433	514	284486	284567	5.51e-13	72.5
ZFX	Mico_intermedius_FES26	83.871	62	10	0	529	590	17514	17575	6.71e-12	68.0
ZFX	Mico_intermedius_FES26	79.452	73	15	0	519	591	277073	277145	8.18e-11	65.3
ZFX	Mico_intermedius_FES26	71.642	134	34	3	448	579	216823	216954	9.96e-10	61.7
ZFX	Mico_intermedius_FES26	80.328	61	12	0	529	589	274570	274630	1.21e-08	57.2
ZFX	Mico_intermedius_FES26	73.118	93	25	0	318	410	40869	40777	4.24e-08	56.3
ZFX	Mico_intermedius_FES26	67.550	151	26	4	288	435	3643	3773	4.24e-08	55.4
ZFX	Mico_intermedius_FES26	78.462	65	14	0	529	593	231334	231398	4.24e-08	55.4
ZFX	Mico_intermedius_FES26	79.032	62	13	0	529	590	229486	229547	1.48e-07	54.5
ZFX	Mico_intermedius_FES26	75.000	76	19	0	515	590	19900	19825	5.16e-07	52.7
ZFX	Mico_intermedius_FES26	78.689	61	12	1	531	590	195941	195881	6.29e-06	49.1
ZFX	Mico_intermedius_FES26	79.245	53	11	0	538	590	115379	115431	2.19e-05	47.3
ZFX	Mico_intermedius_FES26	75.806	62	15	0	529	590	175286	175225	7.66e-05	45.5
ZFX	Mico_intermedius_FES26	82.609	46	7	1	546	590	28539	28584	7.66e-05	44.6
ZFX	Mico_intermedius_FES26	77.778	63	12	2	366	427	175849	175910	7.66e-05	44.6
ZFX	Mico_intermedius_FES26	72.840	81	17	2	366	444	17621	17698	2.67e-04	43.7
ZFX	Mico_intermedius_FES26	74.242	66	17	0	366	431	86106	86171	2.67e-04	43.7
ZFX	Mico_intermedius_FES26	74.242	66	17	0	366	431	274676	274741	2.67e-04	43.7
ZFX	Mico_intermedius_FES26	74.194	62	16	0	529	590	85999	86060	0.001	41.0
ZFX	Mico_intermedius_FES26	74.194	62	16	0	529	590	112178	112239	0.001	41.0
ZFX	Mico_intermedius_FES26	100.000	21	0	0	552	572	106993	107013	0.003	39.2
ZFX	Mico_intermedius_FES26	80.488	41	8	0	550	590	232324	232364	0.003	39.2
ZFX	Mico_intermedius_FES26	75.806	62	13	2	366	427	79949	80008	0.011	38.3
ZFX	Mico_intermedius_FES26	77.778	45	10	0	383	427	233249	233293	0.011	37.4
ZFX	Mico_intermedius_FES26	91.667	24	2	0	453	476	42516	42493	0.040	35.6
ZFX	Mico_intermedius_FES26	79.487	39	8	0	295	333	160671	160633	0.040	35.6
ZFX	Mico_intermedius_FES26	75.000	60	13	2	386	444	229611	229669	0.14	34.6
ZFX	Mico_intermedius_FES26	78.947	38	8	0	296	333	122521	122484	0.14	33.7
ZFX	Mico_intermedius_FES26	80.000	35	7	0	529	563	79612	79578	0.48	32.8
ZFX	Mico_intermedius_FES26	83.333	30	5	0	398	427	140077	140106	0.48	32.8
ZFX	Mico_intermedius_FES26	77.551	49	9	2	397	444	254071	254024	0.48	32.8
ZFX	Mico_intermedius_FES26	83.333	30	5	0	398	427	281701	281730	0.48	32.8
ZFX	Mico_intermedius_FES26	70.968	62	18	0	529	590	194846	194785	0.48	31.9
ZFX	Mico_intermedius_FES26	100.000	17	0	0	317	333	243596	243612	0.48	31.9
ZFX	Mico_intermedius_FES26	90.909	22	2	0	312	333	267134	267113	0.48	31.9
ZFX	Mico_intermedius_FES26	76.923	39	9	0	295	333	216836	216874	1.7	31.0
ZFX	Mico_intermedius_FES26	90.000	20	2	0	839	858	80994	81013	5.9	28.3
ZFX	Mico_intermedius_FES26	80.000	30	6	0	398	427	194709	194680	5.9	28.3
ZFX	Mico_intermedius_FES26	80.000	30	6	0	398	427	201378	201407	5.9	28.3
ZFX	Mico_intermedius_FES26	84.000	25	4	0	403	427	278521	278497	5.9	28.3
ZFX	Mico_leucippe_RCA45	77.474	293	50	3	298	589	185159	184882	2.67e-61	233
ZFX	Mico_leucippe_RCA45	82.403	233	39	2	352	584	57240	57010	3.25e-60	229
ZFX	Mico_leucippe_RCA45	80.556	252	40	6	325	573	21269	21024	2.05e-56	215
ZFX	Mico_leucippe_RCA45	76.897	290	52	5	295	583	280303	280578	7.15e-56	214
ZFX	Mico_leucippe_RCA45	78.261	253	54	1	299	551	165659	165408	3.71e-53	205
ZFX	Mico_leucippe_RCA45	78.039	255	55	1	325	579	197017	196764	3.71e-53	205
ZFX	Mico_leucippe_RCA45	78.059	237	50	2	328	562	108281	108045	2.34e-49	192
ZFX	Mico_leucippe_RCA45	74.643	280	62	3	309	586	175750	175478	1.48e-45	180
ZFX	Mico_leucippe_RCA45	78.788	231	39	6	356	583	216186	216409	1.48e-45	180
ZFX	Mico_leucippe_RCA45	78.365	208	44	1	296	502	181395	181188	2.67e-42	169
ZFX	Mico_leucippe_RCA45	75.325	231	48	2	356	586	232691	232912	1.38e-39	159
ZFX	Mico_leucippe_RCA45	76.000	225	48	4	325	547	70619	70399	7.16e-37	150
ZFX	Mico_leucippe_RCA45	73.606	269	59	7	287	547	78305	78041	3.04e-35	145
ZFX	Mico_leucippe_RCA45	85.156	128	18	1	448	575	263962	264088	3.71e-34	142
ZFX	Mico_leucippe_RCA45	75.785	223	45	6	357	574	1669	1887	1.29e-33	141
ZFX	Mico_leucippe_RCA45	84.921	126	17	1	448	573	161161	161284	1.29e-33	140
ZFX	Mico_leucippe_RCA45	74.793	242	49	8	339	574	48542	48777	1.58e-32	137
ZFX	Mico_leucippe_RCA45	72.763	257	33	11	297	547	141497	141272	1.92e-31	132
ZFX	Mico_leucippe_RCA45	73.892	203	40	2	385	583	106010	105817	6.71e-31	131
ZFX	Mico_leucippe_RCA45	72.414	232	47	6	352	573	276978	277202	9.95e-29	124
ZFX	Mico_leucippe_RCA45	80.451	133	26	0	448	580	166616	166484	9.95e-29	123
ZFX	Mico_leucippe_RCA45	75.281	178	43	1	337	513	205109	204932	1.21e-27	120
ZFX	Mico_leucippe_RCA45	78.523	149	28	2	431	579	240713	240857	1.21e-27	120
ZFX	Mico_leucippe_RCA45	70.588	238	56	2	317	549	166895	166667	4.23e-27	118
ZFX	Mico_leucippe_RCA45	72.273	220	58	3	356	573	50866	51084	6.28e-25	112
ZFX	Mico_leucippe_RCA45	70.107	281	71	7	298	572	267430	267157	2.19e-24	109
ZFX	Mico_leucippe_RCA45	75.148	169	40	2	417	583	277294	277462	2.19e-24	109
ZFX	Mico_leucippe_RCA45	71.429	259	58	9	329	578	113578	113829	7.65e-24	108
ZFX	Mico_leucippe_RCA45	80.000	120	16	2	460	579	151549	151660	7.65e-24	107
ZFX	Mico_leucippe_RCA45	78.862	123	24	1	461	583	4954	5074	3.25e-22	103
ZFX	Mico_leucippe_RCA45	69.767	258	62	6	331	575	179531	179277	3.25e-22	102
ZFX	Mico_leucippe_RCA45	73.292	161	43	0	297	457	187719	187559	1.38e-20	97.8
ZFX	Mico_leucippe_RCA45	87.671	73	9	0	441	513	234559	234631	5.88e-19	92.4
ZFX	Mico_leucippe_RCA45	79.817	109	20	2	470	577	236063	236170	5.88e-19	91.5
ZFX	Mico_leucippe_RCA45	69.091	220	59	3	295	507	245831	246048	2.50e-17	86.0
ZFX	Mico_leucippe_RCA45	78.571	98	21	0	448	545	193529	193432	3.05e-16	83.3
ZFX	Mico_leucippe_RCA45	77.660	94	21	0	334	427	141634	141541	4.52e-14	76.1
ZFX	Mico_leucippe_RCA45	73.504	117	23	3	312	427	104111	104002	2.34e-11	66.2
ZFX	Mico_leucippe_RCA45	79.452	73	15	0	519	591	277004	277076	8.18e-11	65.3
ZFX	Mico_leucippe_RCA45	82.759	58	10	0	533	590	50908	50965	9.96e-10	60.8
ZFX	Mico_leucippe_RCA45	74.038	104	25	2	317	420	121954	122055	3.48e-09	59.9
ZFX	Mico_leucippe_RCA45	80.000	60	12	0	531	590	105999	105940	4.24e-08	55.4
ZFX	Mico_leucippe_RCA45	78.462	65	14	0	529	593	232729	232793	4.24e-08	55.4
ZFX	Mico_leucippe_RCA45	79.032	62	13	0	529	590	57199	57138	1.48e-07	54.5
ZFX	Mico_leucippe_RCA45	79.365	63	12	1	529	590	48601	48663	5.16e-07	52.7
ZFX	Mico_leucippe_RCA45	79.032	62	11	1	529	590	216224	216283	5.16e-07	51.8
ZFX	Mico_leucippe_RCA45	84.444	45	7	0	530	574	224402	224358	1.80e-06	50.9
ZFX	Mico_leucippe_RCA45	77.419	62	14	0	529	590	185077	185016	1.80e-06	50.0
ZFX	Mico_leucippe_RCA45	68.382	136	42	1	448	583	21385	21519	6.29e-06	49.1
ZFX	Mico_leucippe_RCA45	78.689	61	12	1	531	590	205050	204990	6.29e-06	49.1
ZFX	Mico_leucippe_RCA45	75.806	62	15	0	529	590	21201	21140	7.66e-05	45.5
ZFX	Mico_leucippe_RCA45	90.323	31	3	0	543	573	234644	234674	2.67e-04	43.7
ZFX	Mico_leucippe_RCA45	82.500	40	7	0	551	590	21353	21392	0.001	41.9
ZFX	Mico_leucippe_RCA45	74.194	62	16	0	529	590	181296	181235	0.001	41.0
ZFX	Mico_leucippe_RCA45	73.770	61	16	0	529	589	175672	175612	0.003	39.2
ZFX	Mico_leucippe_RCA45	77.778	45	10	0	383	427	236111	236155	0.011	37.4
ZFX	Mico_leucippe_RCA45	76.596	47	11	0	398	444	5024	5070	0.040	36.5
ZFX	Mico_leucippe_RCA45	74.576	59	14	1	366	424	179350	179293	0.040	36.5
ZFX	Mico_leucippe_RCA45	91.667	24	2	0	453	476	41138	41115	0.040	35.6
ZFX	Mico_leucippe_RCA45	79.487	39	8	0	295	333	166760	166722	0.040	35.6
ZFX	Mico_leucippe_RCA45	78.049	41	9	0	551	591	166648	166608	0.14	34.6
ZFX	Mico_leucippe_RCA45	74.510	51	13	0	395	445	196813	196763	0.14	34.6
ZFX	Mico_leucippe_RCA45	74.000	50	13	0	395	444	57064	57015	0.48	32.8
ZFX	Mico_leucippe_RCA45	80.000	35	7	0	529	563	78193	78159	0.48	32.8
ZFX	Mico_leucippe_RCA45	90.909	22	2	0	312	333	113729	113750	0.48	31.9
ZFX	Mico_leucippe_RCA45	81.250	32	6	0	559	590	161137	161168	0.48	31.9
ZFX	Mico_leucippe_RCA45	100.000	17	0	0	317	333	246024	246040	0.48	31.9
ZFX	Mico_leucippe_RCA45	90.909	22	2	0	312	333	267250	267229	0.48	31.9
ZFX	Mico_leucippe_RCA45	77.778	45	7	2	531	574	277274	277316	1.7	31.0
ZFX	Mico_leucippe_RCA45	78.788	33	7	0	395	427	1843	1875	5.9	29.2
ZFX	Mico_leucippe_RCA45	77.143	35	8	0	529	563	141574	141540	5.9	28.3
ZFX	Mico_leucippe_RCA38	77.474	293	50	3	298	589	242497	242220	2.67e-61	233
ZFX	Mico_leucippe_RCA38	80.328	244	47	1	340	583	357004	357246	4.82e-58	221
ZFX	Mico_leucippe_RCA38	80.556	252	40	6	325	573	26488	26243	2.05e-56	215
ZFX	Mico_leucippe_RCA38	80.247	243	41	5	346	586	80342	80579	1.06e-53	206
ZFX	Mico_leucippe_RCA38	82.090	201	36	0	383	583	363889	363689	4.51e-52	201
ZFX	Mico_leucippe_RCA38	78.632	234	50	0	340	573	34374	34607	5.50e-51	197
ZFX	Mico_leucippe_RCA38	79.476	229	43	2	356	583	277431	277656	1.92e-50	196
ZFX	Mico_leucippe_RCA38	78.723	235	48	2	330	562	139755	139521	2.34e-49	192
ZFX	Mico_leucippe_RCA38	74.643	280	62	3	309	586	227109	226837	1.48e-45	180
ZFX	Mico_leucippe_RCA38	76.000	250	55	3	332	579	304901	305147	2.19e-43	172
ZFX	Mico_leucippe_RCA38	75.697	251	59	2	297	547	173573	173325	7.65e-43	171
ZFX	Mico_leucippe_RCA38	78.365	208	44	1	296	502	235410	235203	2.67e-42	169
ZFX	Mico_leucippe_RCA38	75.325	231	48	2	356	586	303890	304111	1.38e-39	159
ZFX	Mico_leucippe_RCA38	82.609	161	25	2	416	575	167422	167580	4.82e-39	159
ZFX	Mico_leucippe_RCA38	77.451	204	45	1	380	583	247163	246961	4.82e-39	158
ZFX	Mico_leucippe_RCA38	74.684	237	56	2	347	581	148588	148822	2.05e-37	152
ZFX	Mico_leucippe_RCA38	75.556	225	49	4	325	547	95735	95515	8.72e-36	148
ZFX	Mico_leucippe_RCA38	85.271	129	19	0	447	575	263096	263224	8.72e-36	148
ZFX	Mico_leucippe_RCA38	78.462	195	30	7	380	569	261756	261569	3.71e-34	142
ZFX	Mico_leucippe_RCA38	85.156	128	18	1	448	575	345840	345966	3.71e-34	142
ZFX	Mico_leucippe_RCA38	75.330	227	49	5	353	575	91864	92087	3.71e-34	141
ZFX	Mico_leucippe_RCA38	85.950	121	16	1	444	563	237156	237276	4.52e-33	139
ZFX	Mico_leucippe_RCA38	74.689	241	49	8	340	574	59884	60118	5.50e-32	135
ZFX	Mico_leucippe_RCA38	73.568	227	55	3	356	579	102221	102445	6.71e-31	131
ZFX	Mico_leucippe_RCA38	72.727	231	46	6	352	573	360580	360802	3.47e-28	122
